Ambos;Transporte;Car-UP;Beneficios exclusivos con todas las tarjetas del Banco República en Car-UP;//beneficios.brou.com.uy/transporte/carup_Transporte;//beneficios.brou.com.uy/upload/files/carup.png
Ambos;Estética;Óptica Mataró;Importantes descuentos con todas las tarjetas del Banco República en Óptica Mataró;//beneficios.brou.com.uy/estetica/OpticaMataro_Estetica;//beneficios.brou.com.uy/upload/files/optica-mataro (2).png
Ambos;Estética;Azul – Estética femenina y masculina;10% de descuento con todas las tarjetas del Banco República en Azul –Estética femenina y masculina;//beneficios.brou.com.uy/estetica/Azul_Estetica;//beneficios.brou.com.uy/upload/files/azul (1).jpg
Ambos;Estética;Grupo Caroli;15% y 10% de descuento con todas las tarjetas del Banco República en Grupo Caroli;//beneficios.brou.com.uy/estetica/GrupoCaroli_Estetica;//beneficios.brou.com.uy/upload/files/grupoCaroli (2).jpg
Ambos;Estética;Palumbo Ópticos;20% y 10% de descuento con tarjetas de débito, crédito y prepagas del Banco República en Palumbo Ópticos;//beneficios.brou.com.uy/estetica/PalumboOpticos_Estetica;//beneficios.brou.com.uy/upload/files/palumbo.png
Ambos;Estética;Óptica Brazo Oriental;20%, 15% y 10% de descuento con tarjetas del Banco República;//beneficios.brou.com.uy/estetica/OpticaBrazoOriental_Estetica;//beneficios.brou.com.uy/upload/files/optica-brazo-oriental (1).png
Ambos;Estética;ÓPTICA NET;20% de descuento con todas las tarjetas del Banco República en NET;//beneficios.brou.com.uy/estetica/OPticaNet_Estetica;//beneficios.brou.com.uy/upload/files/optica-net (2).png
Ambos;Hogar;Eldom Durazno Urucentro;20% y 10% con todas las tarjetas del Banco República en Eldom Durazno Urucentro;//beneficios.brou.com.uy/hogar/Eldom_Hogar;//beneficios.brou.com.uy/upload/files/eldom.png
Ambos;Hogar;Barraca Luissi;Beneficios con todas las tarjetas del Banco República en Barraca Luissi;//beneficios.brou.com.uy/hogar/Luissi_Hogar;//beneficios.brou.com.uy/upload/files/luissi.png
Ambos;Hogar;Eurogen;10% de descuento con todas las tarjetas del Banco República  en Eurogen;//beneficios.brou.com.uy/hogar/Eurogen_Hogar;//beneficios.brou.com.uy/upload/files/eurogen.png
Ambos;Hogar;Brascolor;15% y 10% de descuento con todas las tarjetas del Banco República en Brascolor;//beneficios.brou.com.uy/hogar/Brascolor_Hogar;//beneficios.brou.com.uy/upload/files/brascolor.png
Ambos;Hogar;Lyte Iluminación Técnica;15% de descuento con todas las tarjetas del Banco República en Lyte Iluminación Técnica;//beneficios.brou.com.uy/hogar/Lyte_Hogar;//beneficios.brou.com.uy/upload/files/lyte.png
Ambos;Hogar;Paganini Rossi;20% de descuento con todas las tarjetas del Banco República en Paganini Rossi;//beneficios.brou.com.uy/hogar/Paganini_Hogar;//beneficios.brou.com.uy/upload/files/paganini.png
Ambos;Hogar;Metropolitana;25% de descuento con todas las tarjetas del Banco República en Metropolitana;//beneficios.brou.com.uy/hogar/metropolitana_hogar;//beneficios.brou.com.uy/upload/files/metropolitana.png
Ambos;Hogar;Barraca Malvín;20% de descuento con todas las tarjetas del Banco República en Barraca Malvín;//beneficios.brou.com.uy/hogar/BarracaMalvin_Hogar;//beneficios.brou.com.uy/upload/files/MALVIN-BARRACA.png
Ambos;Hogar;Rozen;30% de descuento con tarjetas de crédito y débito del Banco República;//beneficios.brou.com.uy/hogar/Rozen_Hogar_Especial;//beneficios.brou.com.uy/upload/files/rozen (3).png
Ambos;Hogar;Aguerrebere;Hasta 30% de descuento con tarjetas de crédito del Banco República;//beneficios.brou.com.uy/hogar/Aguerrebere_Hogar;//beneficios.brou.com.uy/upload/files/c13733fd-8269-4c5c-8528-20c4f5dbcd4b.png
Ambos;Hogar;Plan Recambio MultiAhorro Hogar;Pagando con medios de pago del BROU tenés un 10% de descuento;//beneficios.brou.com.uy/hogar/MAH_HOGAR;//beneficios.brou.com.uy/upload/files/LOGO PLAN RECAMBIO (2).png
Débito;Hogar;VISA Débito;10% de descuento con tarjeta VISA Institucional del Banco República en supermercados, autoservice y almacenes;//beneficios.brou.com.uy/hogar/BeneficiosAlmacenes_VISADebito;//beneficios.brou.com.uy/upload/files/Supermercados, autoservice y almacenes.png
Ambos;Tecnología;Superventas - Nalfer S.A.;10% y 5% de descuento con todas las tarjetas del Banco República en Superventas - Nalfer S.A.;//beneficios.brou.com.uy/tecnologia/Superventas_Tecnologia;//beneficios.brou.com.uy/upload/files/superVentas (1).jpg
Ambos;Tecnología;Tecnocel;10% y 20% de descuento con todas las tarjetas del Banco República en Tecnocel;//beneficios.brou.com.uy/tecnologia/Tecnocel_Tecnologia;//beneficios.brou.com.uy/upload/files/Tecnocel.png
Ambos;Tecnología;Itss;20% de descuento con todas las tarjetas del Banco República en Itss;//beneficios.brou.com.uy/tecnologia/itss_Tecnologia;//beneficios.brou.com.uy/upload/files/itss.png
Ambos;Vestimenta;La Nueva;15% y 10% de descuento con todas las tarjetas del Banco República en La Nueva;//beneficios.brou.com.uy/moda/LaNueva_Moda;//beneficios.brou.com.uy/upload/files/laNuevaModa (1).jpg
Ambos;Vestimenta;Salim Attun;15% de descuento con todas las tarjetas del Banco República en Salim Attun;//beneficios.brou.com.uy/moda/SalimAttun_Moda;//beneficios.brou.com.uy/upload/files/salim-attun.png
Ambos;Vestimenta;VL Marroquinería;10% de descuento con todas las Tarjetas del Banco República  en VL Marroquinería;//beneficios.brou.com.uy/moda/VL_Hogar;//beneficios.brou.com.uy/upload/files/vl.png
Ambos;Vestimenta;GR Joyeros;10% de descuento con todas las tarjetas del Banco República  en GR Joyeros;//beneficios.brou.com.uy/moda/GRJoyeros_Moda;//beneficios.brou.com.uy/upload/files/GR.png
Ambos;Vestimenta;Vía Toscana;20% y 15% de descuento con todas las tarjetas del Banco República en Vía Toscana;//beneficios.brou.com.uy/moda/via-toscana;//beneficios.brou.com.uy/upload/files/via-toscana.png
Ambos;Vestimenta;Shoppings del Litoral;Hasta 25% de descuento adicional con tarjetas de débito, crédito y prepagas VISA del Banco República en los Shoppings del Litoral;//beneficios.brou.com.uy/moda/TeDescontamosElIVA_Moda;//beneficios.brou.com.uy/upload/files/LOGO DTOS LITORAL.png
Ambos;Salud;Veterinaria Piccioli;10% de descuento con todas las tarjetas de débito del Banco República  en Veterinaria Piccioli;//beneficios.brou.com.uy/salud/Piccioli_Salud;//beneficios.brou.com.uy/upload/files/piccioli.png
Ambos;Salud;Grupo Caroli;15% y 10% de descuento con todas las tarjetas del Banco República en Grupo Caroli;//beneficios.brou.com.uy/salud/GrupoCaroli_Salud;//beneficios.brou.com.uy/upload/files/grupoCaroli (3).jpg
Ambos;Salud;Óptica Cima;Descuentos con tarjetas del Banco República en Óptica Cima;//beneficios.brou.com.uy/salud/OPticaCima_Salud;//beneficios.brou.com.uy/upload/files/Optica-Cima.png
Ambos;Salud;Óptica Focal;15% de descuento con todas las tarjetas del Banco República en Óptica Focal;//beneficios.brou.com.uy/salud/OpticaFocal_Salud;//beneficios.brou.com.uy/upload/files/optica-focal.png
Ambos;Salud;Óptica Maynard;10% de descuento con todas las Tarjetas del Banco República  en Óptica Maynard;//beneficios.brou.com.uy/salud/OpticaMaynard_Salud;//beneficios.brou.com.uy/upload/files/opticaMaynard.jpg
Ambos;Salud;Óptica Mataró;Hasta 18% de descuento con todas las tarjetas del Banco República en Óptica Mataró;//beneficios.brou.com.uy/salud/OpticaMataro_Salud;//beneficios.brou.com.uy/upload/files/optica-mataro.png
Ambos;Salud;Óptica Brazo Oriental;20%, 15% y 10% de descuento con todas las tarjetas del Banco República en Óptica Brazo Oriental;//beneficios.brou.com.uy/salud/OpticaBrazoOriental_Salud;//beneficios.brou.com.uy/upload/files/optica-brazo-oriental.png
Ambos;Salud;Palumbo Ópticos;20% y 10% de descuento con tarjetas de débito, crédito y prepagas del Banco República en Palumbo Ópticos;//beneficios.brou.com.uy/salud/PalumboOpticos_Salud;//beneficios.brou.com.uy/upload/files/palumbo (1).png
Ambos;Salud;ÓPTICA NET;20% de descuento con todas las tarjetas del Banco República en ÓPTICA NET;//beneficios.brou.com.uy/salud/OpticaNet_Salud;//beneficios.brou.com.uy/upload/files/optica-net.png
Ambos;Salud;Palmas y Robles;20% de bonificación con todas las tarjetas del Banco República en Palmas y Robles;//beneficios.brou.com.uy/salud/PalmasYRobles_Salud;//beneficios.brou.com.uy/upload/files/Palmas-y-Robles.png
Ambos;Salud;Quiromedalt;25% de descuento con Tarjetas del Banco República en Quiromedalt;//beneficios.brou.com.uy/salud/Quiromedalt_Salud;//beneficios.brou.com.uy/upload/files/Quiromedalt.png
Ambos;Salud;Brackets & Sonrisas;20% y 15% de descuento con las tarjetas de débito RedBROU o con las tarjetas de crédito o prepagas del Banco República en Brackets & Sonrisas;//beneficios.brou.com.uy/salud/BrakcetsYSonrisas_Salud;//beneficios.brou.com.uy/upload/files/e5a68a88-bae8-4493-a2b8-7617e71bf4a1.png
Ambos;Salud;Clínica de la Sonrisa;20% y 15% de descuento con todas las tarjetas del Banco República en Clínica de la Sonrisa;//beneficios.brou.com.uy/salud/ClinicaDeLaSonrisa_Salud;//beneficios.brou.com.uy/upload/files/clinica-de-la-sonrisa.png
Ambos;Salud;Farmacia Tundisi Obelisco;30% y 18% de descuento con todas las tarjetas del Banco República en Farmacia Tundisi Obelisco;//beneficios.brou.com.uy/salud/FarmaciaTundisi_Salud;//beneficios.brou.com.uy/upload/files/Farmacia-Tundisi.png
Débito;Salud;Club Banco República;25% de descuento con tarjeta de Débito VISA Institucional del Banco República en actividades del Club Banco República;//beneficios.brou.com.uy/salud/CBR_Salud;//beneficios.brou.com.uy/upload/files/Logo CBR.jpg
Ambos;Salud;Pulso;Hasta 50% de descuento con las tarjetas del Banco República en Pulso;//beneficios.brou.com.uy/salud/Pulso-VisaPlatinum;//beneficios.brou.com.uy/upload/files/PULSO (1).png
Ambos;Gastronomía;Bar Facal;Hasta 30% de descuento con tarjetas del Banco República en Bar Facal;//beneficios.brou.com.uy/gastronomia/BarFacal_Gastronomia;//beneficios.brou.com.uy/upload/files/Bar-Facal.png
Ambos;Gastronomía;Heladerías;50% de descuento  con tu RedBROU Maestro y tarjetas de crédito y prepagas MasterCard del Banco República.;//beneficios.brou.com.uy/gastronomia/Heladerías_Gastronomía;//beneficios.brou.com.uy/upload/files/Slider_MOBILE (8).png
Débito;Gastronomía;Il Mondo Della Pizza;30% de descuento con tarjeta VISA Institucional del Banco República en Il Mondo Della Pizza;//beneficios.brou.com.uy/gastronomia/IlMondodellapizza_Gastronomia;//beneficios.brou.com.uy/upload/files/Il-mondo-de-la-pizza.png
Débito;Gastronomía;Fonda del Puertito;30% de descuento con tarjeta VISA Institucional del Banco República en La Fonda del Puertito;//beneficios.brou.com.uy/gastronomia/LaFondaDelPuertito_GAstronomia;//beneficios.brou.com.uy/upload/files/La-fonda-del-puertito.png
Débito;Gastronomía;La Pasiva;30% de descuento con tarjeta VISA Institucional del Banco República en La Pasiva;//beneficios.brou.com.uy/gastronomia/LaPasiva_Gastronomia;//beneficios.brou.com.uy/upload/files/La-Pasiva.png
Débito;Gastronomía;Tres Fuegos;30% de descuento con tarjeta VISA Institucional del Banco República en Tres Fuegos.;//beneficios.brou.com.uy/gastronomia/TresFuegos_Gastronomia;//beneficios.brou.com.uy/upload/files/Tres-Fuegos.png
Débito;Gastronomía;Burlesque;30% de descuento con tarjeta VISA Institucional en Burlesque;//beneficios.brou.com.uy/gastronomia/Burlesque_Gastronomia;//beneficios.brou.com.uy/upload/files/Burlesque.png
Débito;Gastronomía;La Commedia;30% de descuento con tarjeta VISA Institucional del Banco República en La Commedia;//beneficios.brou.com.uy/gastronomia/LaCommedia_Gastronomia;//beneficios.brou.com.uy/upload/files/La-Commedia (1).png
Débito;Entretenimiento;Grupocine Rivera;2 x 1 con todas las tarjetas del Banco República en Grupocine Rivera;//beneficios.brou.com.uy/espectaculos/CineRivera_Entretenimiento;//beneficios.brou.com.uy/upload/files/Grupocine.png
Ambos;Entretenimiento;Cine Colonia Shopping;2 x 1 con todas las tarjetas del Banco República en Cine Colonia Shopping;//beneficios.brou.com.uy/espectaculos/CineColonia_Entrenimiento;//beneficios.brou.com.uy/upload/files/CINE SHOPPING COLONIA (1).png
Débito;Entretenimiento;OFI;2x1 con Multipagos y tarjetas de débito RedBROU del Banco República  en estadios del interior del país;//beneficios.brou.com.uy/espectaculos/OFI_Entretenimiento;//beneficios.brou.com.uy/upload/files/Logo OFI.png
Ambos;Entretenimiento;Teatro Circular;2 x 1 con todas las tarjetas del Banco República en Teatro Circular;//beneficios.brou.com.uy/espectaculos/TeatroCircular_Entretenimiento;//beneficios.brou.com.uy/upload/files/teatro-circular (2).png
Ambos;Entretenimiento;Teatro del Anglo;2x1 con todas las tarjetas del Banco República en Teatro del Anglo;//beneficios.brou.com.uy/espectaculos/TeatroDelAnglo_Entretenimiento;//beneficios.brou.com.uy/upload/files/Anglo.png
Ambos;Entretenimiento;Teatro El Galpón;2x1 con todas las tarjetas del Banco República en Teatro El Galpón;//beneficios.brou.com.uy/espectaculos/ElGalpon_Entretenimiento;//beneficios.brou.com.uy/upload/files/elGalpon (1).jpg
Ambos;Entretenimiento;La Trastienda;2x1 con todas las tarjetas del Banco República en La Trastienda;//beneficios.brou.com.uy/espectaculos/Trastienda_Espectaculo;//beneficios.brou.com.uy/upload/files/La-trastienda.png
Ambos;Entretenimiento;FUBB;50% de descuento con las tarjetas de débito RedBROU del Banco República y compra on-line a través de Multipagos en e-BROU en todos los partidos de todos los torneos organizados por la FUBB por la temporada 2018/2019;//beneficios.brou.com.uy/espectaculos/FUBB_Entretenimiento;//beneficios.brou.com.uy/upload/files/FUBB.png
Ambos;Entretenimiento;BNS | BALLET NACIONAL SODRE;20% de descuento con todos los medios de pago del Banco República en BNS | BALLET NACIONAL SODRE;//beneficios.brou.com.uy/espectaculos/BalletNacional_Entretenimiento;//beneficios.brou.com.uy/upload/files/Ballet-Nacional_01.png
Ambos;Entretenimiento;El Cascanueces;20% de descuento con todos los medios de pago del Banco República en BNS | BALLET NACIONAL SODRE;//beneficios.brou.com.uy/espectaculos/ElCascanueces_Espectaculos;//beneficios.brou.com.uy/upload/files/Slider_MOBILE-EL CASCANUECES (1).png
Ambos;Entretenimiento;Cine Mercedes Digital;2x1 con todas las tarjetas del Banco República en Cine Mercedes Digital;//beneficios.brou.com.uy/espectaculos/CineMercedes_Espectaculos;//beneficios.brou.com.uy/upload/files/LOGO_CINE MERCEDES.png
Ambos;Entretenimiento;Grupocine;2x1 con Multipagos de eBROU en Grupocine;//beneficios.brou.com.uy/espectaculos/Grupocine2x1_Espectaculos;//beneficios.brou.com.uy/upload/files/LOGO GP (1).png
Ambos;Entretenimiento;Teatro El Tinglado;2x1 con tarjetas de crédito, prepagas y  tarjeta de débito Visa Institucional del Banco República en el Teatro El Tinglado;//beneficios.brou.com.uy/espectaculos/ElTinglado_Espectaculos;//beneficios.brou.com.uy/upload/files/LOGO EL TINGLADO -.png
Ambos;Entretenimiento;Life Cinemas;2x1 con todos los medios de pago del Banco República en Life Cinemas;//beneficios.brou.com.uy/espectaculos/Life_Espectaculos;//beneficios.brou.com.uy/upload/files/life-cinemas (3).png
Ambos;Entretenimiento;Movie Club - Fray Bentos;2x1 con todas las tarjetas del Banco República en Movie Club - Fray Bentos;//beneficios.brou.com.uy/espectaculos/MovieClub_Espectaculos;//beneficios.brou.com.uy/upload/files/LOGO_MovieClubCines.png
Ambos;Entretenimiento;Cinemateca;2x1 con todas las tarjetas del Banco República en Cinemateca.;//beneficios.brou.com.uy/espectaculos/Cinemateca_Entretenimiento;//beneficios.brou.com.uy/upload/files/cinemateca (1).png
Ambos;Entretenimiento;Teatro Solís;2x1 con los medios de pago del Banco República en la temporada 2018 del Teatro Solís;//beneficios.brou.com.uy/espectaculos/TeatroSolis_Espectaculos;//beneficios.brou.com.uy/upload/files/Teatro-Solis (1).png
Ambos;Turismo;Orpheo Express Hotel;20% de descuento con todas las tarjetas del Banco República en Orpheo Express Hotel;//beneficios.brou.com.uy/turismo/Orpheo_Hotel;//beneficios.brou.com.uy/upload/files/orpheo.png
Crédito;Turismo;Cisplatina Turismo;Beneficios exclusivos con tarjetas de crédito y prepagas del Banco República en Cisplatina Turismo;//beneficios.brou.com.uy/turismo/Cisplatina_Viajes;//beneficios.brou.com.uy/upload/files/cisplatina.png
Crédito;Turismo;Accesos Salas VIP;Beneficios con Mastercard Black, acceso a la Sala Vip de partidas del Aeropuerto de Carrasco;//beneficios.brou.com.uy/turismo/SalasVIP_Viajes;//beneficios.brou.com.uy/upload/files/Logo VIP AEROPUERTO-02 (2).png
Crédito;Turismo;Mastercard Airport Experiences;Beneficio Mastercard Airport Experiences provisto por LoungeKey con Mastercard Black;//beneficios.brou.com.uy/turismo/AirportExperience_MasterCardBlack;//beneficios.brou.com.uy/upload/files/Lounge-Key-1024x497 (1).jpg
